mapSize,16,16
mapData
Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True
Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True
Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True
Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True
Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True
Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True
Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Water_01@0@False,Water_01@0@False,Water_01@0@False,Water_01@0@False,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True
Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Water_01@0@False,Water_01@0@False,Water_01@0@False,Water_01@0@False,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True
Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Water_01@0@False,Water_01@0@False,Water_01@0@False,Water_01@0@False,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True
Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Water_01@0@False,Water_01@0@False,Water_01@0@False,Water_01@0@False,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True
Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True
Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True
Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True
Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True
Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True
Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True,Sand_01@0@True
